day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
7,2017,3,5,2017-03-05,22.8,-8.1,1035.9,10,6.1,12,22.9,37,14,0,999.9,0,489
1,2017,3,6,2017-03-06,33.5,5.8,1032.9,10,2.6,6,999.9,45,14,0,999.9,0,618
2,2017,3,7,2017-03-07,45.6,37.1,1026.2,8.7,3.8,7,15,52,26.1,0,999.9,0,637
3,2017,3,8,2017-03-08,54.2,36.7,1014.8,9.9,5.4,13,21,59,42.1,0.12,999.9,0,609
4,2017,3,9,2017-03-09,55.5,16.8,1013.5,10,8.3,13,29.9,61,51.1,0.02,999.9,0,665
5,2017,3,10,2017-03-10,39.2,23.9,1012.2,7.2,5.9,9.9,19,53.1,32,0,999.9,1,612
6,2017,3,11,2017-03-11,23.2,4,1019.2,10,8.6,13,25.1,30.9,17.1,0.31,999.9,0,548
7,2017,3,12,2017-03-12,23.8,3.3,1025.4,10,7.9,12,21,28.9,17.1,0,1.2,0,516
1,2017,3,13,2017-03-13,26,3.9,1030.4,10,4.2,9.9,17.1,36,19.9,0,999.9,0,792
2,2017,3,14,2017-03-14,29.6,24.9,1006.6,3.4,9.9,18.1,31.1,36,19.9,0.61,999.9,1,374
3,2017,3,15,2017-03-15,23.2,9.4,1001.4,9.8,10.4,15.9,26,32,19.9,1.36,3.9,0,650
4,2017,3,16,2017-03-16,29.7,9.8,1012.9,10,7.7,14,31.1,39,19.9,0,5.9,0,839
5,2017,3,17,2017-03-17,36.3,12.6,1021.9,10,6.1,9.9,18.1,46.9,24.1,0,5.1,0,756
6,2017,3,18,2017-03-18,36.3,22.5,1022.5,8.7,6.3,14,20,46.9,28.9,0,3.9,0,504
7,2017,3,19,2017-03-19,38.7,23.9,1021.1,10,9.1,14,22.9,46.9,34,0.08,3.1,0,550
1,2017,3,20,2017-03-20,41.5,13.9,1019.2,10,4.3,8.9,15,52,33.1,0,3.1,0,750
2,2017,3,21,2017-03-21,48.5,24.2,1012.9,10,3.5,8,15,59,33.1,0,999.9,0,636
3,2017,3,22,2017-03-22,39.7,11.2,1017.1,10,9.3,18.1,29.9,59,28.9,0,999.9,0,617
4,2017,3,23,2017-03-23,30.2,0.9,1033.2,10,5.3,8.9,20,50,23,0,999.9,0,703
5,2017,3,24,2017-03-24,43.3,20.2,1028.8,10,4.2,8,18.1,57,23,0,999.9,0,654
6,2017,3,25,2017-03-25,54.1,36.9,1021.1,9.8,5.5,11.1,18.1,62.1,36,0,999.9,0,571
7,2017,3,26,2017-03-26,40.3,34.5,1029.8,9.4,7.8,13,20,45,37,0.15,999.9,0,456
1,2017,3,27,2017-03-27,42.5,40,1019.6,4,4.3,8.9,15,53.1,37,0.01,999.9,1,629
2,2017,3,28,2017-03-28,43.8,42.3,1014.3,4.8,5.2,9.9,999.9,53.1,37,0.37,999.9,0,592
3,2017,3,29,2017-03-29,48.4,37,1017.1,8.6,5.6,11.1,18.1,60.1,41,0.6,999.9,0,672
4,2017,3,30,2017-03-30,44.3,23.1,1022.8,10,6.3,14,20,60.1,37.9,0,999.9,0,639
5,2017,3,31,2017-03-31,40.4,35.9,1018.1,5,6.5,13,25.1,52,37.9,0.33,999.9,0,753
6,2017,4,1,2017-04-01,40.3,35.1,1008.4,7.3,10.3,22.9,33,48,37,1.19,999.9,0,591
7,2017,4,2,2017-04-02,49.8,29.8,1018.2,10,4.8,8.9,15.9,63,37,0,999.9,0,514
1,2017,4,3,2017-04-03,55.3,30.8,1018,10,3.4,9.9,21,63,39.9,0,999.9,0,646
2,2017,4,4,2017-04-04,49.1,44.9,1005.7,6.5,6.2,11.1,18.1,63,45,1.2,999.9,0,598
3,2017,4,5,2017-04-05,51.2,43.5,1010.7,6.9,2.6,7,999.9,64.9,45,0.01,999.9,0,587
4,2017,4,6,2017-04-06,44.1,41.4,1007.3,6.6,7.7,18.1,26,52,39.2,0.02,999.9,0,713
5,2017,4,7,2017-04-07,47.7,36.8,993.7,10,8.5,14,25.1,53.1,43,0.71,999.9,0,694
6,2017,4,8,2017-04-08,45.9,22.5,1007.6,10,8.5,15,25.1,57,39.9,0,999.9,0,627
7,2017,4,9,2017-04-09,53.2,22.7,1019.1,10,4.3,8,15.9,66.9,39.9,0,999.9,0,541
1,2017,4,10,2017-04-10,62.5,36.3,1021,10,4.9,11.1,20,73.9,45,0,999.9,0,634
2,2017,4,11,2017-04-11,69.4,47,1019.5,10,5.7,9.9,20,80.1,53.1,0,999.9,0,519
3,2017,4,12,2017-04-12,65.2,51,1019.8,9.7,2.2,7,999.9,80.1,57.9,0,999.9,0,540
4,2017,4,13,2017-04-13,57.4,32.8,1026.1,10,4.1,9.9,17.1,75.9,48,0.02,999.9,0,590
5,2017,4,14,2017-04-14,56.4,26.5,1028.3,10,3.2,7,15.9,66,48,0,999.9,0,515
6,2017,4,15,2017-04-15,56.8,36.6,1027.2,10,4.2,9.9,15.9,66,48,0,999.9,0,495
7,2017,4,16,2017-04-16,70.1,54.5,1014.3,9.7,6,11.1,26,87.1,51.1,0,999.9,0,481
1,2017,4,17,2017-04-17,69.3,45.6,1013.1,10,6.1,8.9,21,87.1,59,0,999.9,0,488
2,2017,4,18,2017-04-18,57.4,32,1025.6,10,5.8,12,20,73.9,50,0,999.9,0,516
3,2017,4,19,2017-04-19,48.1,38.3,1032,10,6.5,11.1,20,66.9,45,0,999.9,0,580
4,2017,4,20,2017-04-20,54.6,47.8,1020.4,7.7,2.4,7,999.9,66,45,0.13,999.9,0,632
5,2017,4,21,2017-04-21,51.4,48,1014.5,8,6.6,8.9,17.1,66,48,0.31,999.9,0,690
6,2017,4,22,2017-04-22,51.8,48.4,1013.6,8,3.8,8,999.9,57,48,0.02,999.9,0,551
7,2017,4,23,2017-04-23,53.7,37.3,1018.1,10,4.3,8,999.9,66,46,0.11,999.9,0,517
1,2017,4,24,2017-04-24,54.2,42,1020.5,9.8,2.7,6,999.9,66,46,0,999.9,0,541
2,2017,4,25,2017-04-25,51.8,48.3,1018.4,7.9,9.8,20,34,60.1,48,0.01,999.9,0,723
3,2017,4,26,2017-04-26,55.1,53.9,1009.2,4.5,6.8,14,26,60.1,48.9,1.2,999.9,0,630
4,2017,4,27,2017-04-27,61.4,57.8,1012.1,4.2,1.7,8.9,15.9,70,53.1,0.04,999.9,0,688
5,2017,4,28,2017-04-28,66.6,56.5,1014,4.7,2.5,7,999.9,84.9,57,0,999.9,0,857
6,2017,4,29,2017-04-29,75.1,57.1,1015.7,9.1,4.2,11.1,26,84.9,57.9,0.06,999.9,0,661
7,2017,4,30,2017-04-30,62.6,43.9,1021.9,10,5.4,9.9,17.1,84.9,54,0,999.9,0,470
1,2017,5,1,2017-05-01,57.2,49.7,1015.2,6.8,4.2,7,999.9,73.9,48.9,0,999.9,0,639
2,2017,5,2,2017-05-02,69.3,54.1,1002.8,9.3,6.7,11.1,28,73.9,64,0,999.9,0,743
3,2017,5,3,2017-05-03,61.4,34.9,1011.2,10,8.1,11.1,20,75,57.9,0,999.9,0,714
4,2017,5,4,2017-05-04,55,32.3,1023.4,10,4.5,8,15.9,64.9,46.9,0,999.9,0,701
5,2017,5,5,2017-05-05,53.7,49.5,1013.4,6.4,5.7,15,20,64,46.9,0.02,999.9,1,776
6,2017,5,6,2017-05-06,59.7,55.6,996.5,5.3,4.3,9.9,19,66.9,51.1,3.18,999.9,0,685
7,2017,5,7,2017-05-07,52.6,43.1,1002.3,9.5,4.5,8.9,17.1,59,48.2,0.18,999.9,0,514
1,2017,5,8,2017-05-08,50.3,32.6,1010.6,10,5.9,8,18.1,57,44.1,0.01,999.9,0,638
2,2017,5,9,2017-05-09,53.3,33.1,1013.9,10,4.1,8,999.9,63,44.1,0,999.9,0,651
3,2017,5,10,2017-05-10,56.9,38,1015.9,10,2.8,6,999.9,70,50,0,999.9,0,668
4,2017,5,11,2017-05-11,53.5,37.1,9999.9,10,2.8,6,999.9,61,46.4,0,999.9,0,686
5,2017,5,12,2017-05-12,54.1,42.1,1017.4,10,3.5,8,15,64.9,48,0,999.9,0,817
6,2017,5,13,2017-05-13,50.5,46.5,1014,6.1,6.3,14,24.1,64.9,46,0.11,999.9,0,683
7,2017,5,14,2017-05-14,52.8,44.6,1004.4,8.8,5.3,15.9,26,64.9,44.6,1.5,999.9,0,633
1,2017,5,15,2017-05-15,59.1,41.6,1005.5,10,7.9,13,28.9,68,46,0.02,999.9,0,729
2,2017,5,16,2017-05-16,66.2,44.1,1014.5,10,4.5,8,20,79,53.1,0,999.9,0,694
3,2017,5,17,2017-05-17,76,53.2,1014.6,10,4.2,6,17.1,90,64.9,0,999.9,0,753
4,2017,5,18,2017-05-18,83.2,62.5,1012.5,10,4.6,7,17.1,91.9,64.9,0,999.9,0,911
5,2017,5,19,2017-05-19,83,63.2,1011.1,10,4.7,8,19,91.9,75,0,999.9,0,974
6,2017,5,20,2017-05-20,63.4,46,1022.2,10,5.2,11.1,20,91,55,0.01,999.9,0,612
7,2017,5,21,2017-05-21,59.3,39,1027.1,10,2.6,8.9,15.9,69.1,52,0,999.9,0,618
1,2017,5,22,2017-05-22,56.7,51.8,1021,6.8,2.7,7,999.9,61,53.1,0.13,999.9,0,719
2,2017,5,23,2017-05-23,62.2,52.9,1013.1,8.2,2.3,6,999.9,69.1,53.1,0.46,999.9,0,659
3,2017,5,24,2017-05-24,62.3,50.9,1007.9,9.8,3.2,9.9,15.9,69.1,55.9,0.04,999.9,0,641
4,2017,5,25,2017-05-25,57.6,54.2,1006.5,5.7,6.8,12,20,69.1,55.9,0.08,999.9,0,742
5,2017,5,26,2017-05-26,62.1,55.6,1001.3,8.5,5.5,14,24.1,73,55.4,0.6,999.9,0,776
6,2017,5,27,2017-05-27,66.2,54.2,1010.6,10,3.2,7,999.9,73,55.9,0.1,999.9,0,475
7,2017,5,28,2017-05-28,63.8,55.8,1013.4,8.8,3.3,11.1,18.1,71.1,57.2,0,999.9,0,474
1,2017,5,29,2017-05-29,58.2,53.1,1014,9.3,4.5,8,999.9,63,55.4,0.09,999.9,0,371
2,2017,5,30,2017-05-30,57.1,53.5,1020.3,9.6,2.3,8,15,61,55,0.04,999.9,0,647
3,2017,5,31,2017-05-31,63.1,58.6,1016.3,5.9,1.8,7,999.9,75,55,0.09,999.9,0,669
4,2017,6,1,2017-06-01,68.4,54.9,1013.2,9.7,3.1,9.9,18.1,79,57.9,0.03,999.9,0,654
5,2017,6,2,2017-06-02,68,43.2,1013.8,10,4,9.9,18.1,75,57,0,999.9,0,737
6,2017,6,3,2017-06-03,64.3,41.3,1014.5,10,3.1,8.9,18.1,72,55,0.02,999.9,0,637
7,2017,6,4,2017-06-04,63.3,45.2,1015.1,10,1.6,5.1,999.9,73,55,0.01,999.9,0,468
1,2017,6,5,2017-06-05,62.5,58.8,1008.5,5.4,3.6,7,999.9,70,55.9,0.11,999.9,0,656
2,2017,6,6,2017-06-06,56.8,54,1007.4,7.5,6,12,20,63,53.6,0.01,999.9,0,660
3,2017,6,7,2017-06-07,57.8,47.4,1014.9,10,4.7,9.9,999.9,66.9,51.1,0.05,999.9,0,675
4,2017,6,8,2017-06-08,62,49.5,1015.4,10,2.5,6,999.9,69.1,51.1,0,999.9,0,660
5,2017,6,9,2017-06-09,66,46.8,1007.9,10,4.1,12,18.1,80.1,54,0,999.9,0,770
6,2017,6,10,2017-06-10,75.7,53.2,1013.6,10,3.3,7,999.9,84.9,53.1,0,999.9,0,665
7,2017,6,11,2017-06-11,81.3,59.3,1016.7,10,4,8.9,18.1,90,66,0,999.9,0,702
1,2017,6,12,2017-06-12,84,60.8,1015.5,10,3.9,7,15,93,72,0,999.9,0,804
2,2017,6,13,2017-06-13,86,62.7,1012.6,9.9,2.8,7,15.9,93.9,75.9,0,999.9,0,829
3,2017,6,14,2017-06-14,77.4,63.3,1013.7,9.1,4.3,8.9,999.9,93.9,69.1,0.27,999.9,1,754
4,2017,6,15,2017-06-15,70.1,51.6,1017,10,3.3,8,14,75.9,64,0.02,999.9,0,771
5,2017,6,16,2017-06-16,66.1,59.2,1015.4,9.2,4.6,8,999.9,75.9,63,0,999.9,0,657
6,2017,6,17,2017-06-17,68.7,65.5,1013.6,6.3,2.5,6,999.9,73.9,63,0,999.9,1,654
7,2017,6,18,2017-06-18,75.9,70.8,1010.9,6.5,2.5,6,999.9,84.9,66,1.39,999.9,0,593
1,2017,6,19,2017-06-19,79.3,72.1,1009.4,8.6,3.4,8.9,17.1,87.1,69.8,0,999.9,1,819
2,2017,6,20,2017-06-20,75.3,63,1012,8.2,4.2,11.1,20,88,70,1.38,999.9,0,813
3,2017,6,21,2017-06-21,77.5,58.3,1012.9,10,4.2,8,19,82.9,71.1,0.03,999.9,0,744
4,2017,6,22,2017-06-22,75.8,59.2,1014.5,10,1.9,7,999.9,82.9,68,0,999.9,0,845
5,2017,6,23,2017-06-23,79.7,70.5,1008.6,9.2,3.8,8,18.1,82.9,68,0,999.9,0,793
6,2017,6,24,2017-06-24,77.8,65.9,1005.3,8.3,5,13,22.9,84,71.1,1.16,999.9,1,753
7,2017,6,25,2017-06-25,76.1,58,1013.6,10,2.1,8.9,17.1,84,68,0.17,999.9,0,590
1,2017,6,26,2017-06-26,72.4,51,1015.7,10,3.5,7,999.9,82.9,64,0,999.9,0,669
2,2017,6,27,2017-06-27,70,54.5,1015,9.4,2.4,8.9,14,79,60.1,0.18,999.9,0,757
3,2017,6,28,2017-06-28,69.7,49.1,1018.3,10,4.3,8.9,18.1,78.1,60.1,0,999.9,0,730
4,2017,6,29,2017-06-29,74.6,58,1019.3,10,4.6,8.9,19,82,61,0,999.9,0,767
5,2017,6,30,2017-06-30,79.3,64.8,1015.2,10,4.9,8.9,17.1,88,73,0,999.9,0,747
6,2017,7,1,2017-07-01,79,70.2,1013.4,9.8,4,12,21,84.9,71.6,0,999.9,0,595
7,2017,7,2,2017-07-02,77.8,66.8,1013.9,9.3,3.9,8,999.9,87.1,71.1,0.23,999.9,0,537
1,2017,7,3,2017-07-03,80.4,62.7,1014.5,9.6,2.7,11.1,24.1,88,71.1,0,999.9,1,617
2,2017,7,4,2017-07-04,76.7,60.1,1017.1,10,2.4,6,999.9,88,70,0.45,999.9,0,424
3,2017,7,5,2017-07-05,76.7,57.7,1021.1,9.6,3.9,8.9,999.9,84.9,70,0,999.9,0,706
4,2017,7,6,2017-07-06,72.9,59.1,1020.2,10,3.2,6,999.9,84.9,70,0,999.9,0,611
5,2017,7,7,2017-07-07,72.9,66.5,1010.2,7.9,4.5,11.1,18.1,80.1,68,0.02,999.9,1,674
6,2017,7,8,2017-07-08,75.7,67.2,1007.4,8.1,3.2,9.9,19,84,68,1.76,999.9,1,585
7,2017,7,9,2017-07-09,75.2,54.9,1014.3,10,3.1,8.9,999.9,84,66.9,0,999.9,0,512
1,2017,7,10,2017-07-10,76.3,57.6,1017,10,2.9,6,999.9,84,66.9,0,999.9,0,667
2,2017,7,11,2017-07-11,78.8,67.9,1013.9,9.6,2.9,6,999.9,84.9,68,0,999.9,0,638
3,2017,7,12,2017-07-12,82.3,69.4,1014.4,10,3.6,9.9,20,88,75,0,999.9,0,677
4,2017,7,13,2017-07-13,83,70.7,1015.2,9.8,4.6,8.9,15,90,77,0,999.9,0,759
5,2017,7,14,2017-07-14,69.7,66.3,1017.4,6.5,4,9.9,15,90,64.9,0.01,999.9,0,707
6,2017,7,15,2017-07-15,73.8,65.9,1013.5,6.2,3.4,7,999.9,84,64.9,0.34,999.9,0,649
7,2017,7,16,2017-07-16,76.8,62,1013.9,10,2.5,5.1,999.9,87.1,68,0,999.9,0,515
1,2017,7,17,2017-07-17,78.2,66.8,1016.6,10,2.1,8,15,87.1,68,0,999.9,0,639
2,2017,7,18,2017-07-18,79.6,69.5,1018.2,10,1.9,7,999.9,88,73,0,999.9,0,706
3,2017,7,19,2017-07-19,83.2,68.3,1016.6,9.9,3.5,6,15.9,91.9,73,0,999.9,0,747
4,2017,7,20,2017-07-20,85.7,67.8,1014,9.5,2.1,7,999.9,93.9,77,0,999.9,0,774
5,2017,7,21,2017-07-21,82.5,66.8,1011.9,9.8,3.1,6,999.9,93.9,75.9,0.01,999.9,0,733
6,2017,7,22,2017-07-22,83.8,65,1010.6,9.9,2.5,6,999.9,91.9,75.9,0,999.9,0,648
7,2017,7,23,2017-07-23,74.6,69.9,1008.8,5.2,2,8,999.9,91.9,71.1,0.62,999.9,1,554
1,2017,7,24,2017-07-24,69.3,64.4,1010,7.5,5.7,12,20,79,63,0.36,999.9,1,620
2,2017,7,25,2017-07-25,65.8,59,1016.8,10,4.7,7,999.9,73,62.1,0.39,999.9,0,595
3,2017,7,26,2017-07-26,69.7,56.9,1023,10,4,8,999.9,77,62.1,0,999.9,0,635
4,2017,7,27,2017-07-27,70.8,62.7,1017.2,10,2.4,6,999.9,78.1,64.9,0,999.9,0,610
5,2017,7,28,2017-07-28,76.8,68.1,1010.3,8.5,1.3,6,999.9,84.9,64.9,0,999.9,0,685
6,2017,7,29,2017-07-29,72.9,56.2,1009,10,8.2,11.1,21,84.9,66.9,0,999.9,0,512
7,2017,7,30,2017-07-30,72.4,51.4,1014.6,10,4.4,7,999.9,82,64,0,999.9,0,606
1,2017,7,31,2017-07-31,76.1,56.5,1017.5,10,1.9,5.1,999.9,88,64,0,999.9,0,656
2,2017,8,1,2017-08-01,80.2,61.7,1016.6,10,1.8,5.1,999.9,91.9,66,0,999.9,0,705
3,2017,8,2,2017-08-02,77.6,67.4,1017.3,8,1.7,8,15.9,91.9,69.1,0,999.9,0,618
4,2017,8,3,2017-08-03,75.2,66.4,1019,8.1,1.4,6,999.9,87.1,68,0.09,999.9,0,713
5,2017,8,4,2017-08-04,76.8,67.2,1017,9.2,3.1,8.9,18.1,87.1,68,0.15,999.9,0,758
6,2017,8,5,2017-08-05,74.6,67.6,1012.2,8.8,4.1,8,17.1,84,69.1,0.3,999.9,0,573
7,2017,8,6,2017-08-06,70.2,52.8,1017.5,10,3.8,6,999.9,78.1,64,0,999.9,0,519
1,2017,8,7,2017-08-07,68,59.9,1019.1,6.7,2.4,6,999.9,75.9,64,0,999.9,0,606
2,2017,8,8,2017-08-08,69.4,62.7,1013.7,7.5,2.4,8,999.9,78.1,64,0.76,999.9,0,631
3,2017,8,9,2017-08-09,74,57.5,1021,10,1.1,5.1,999.9,84.9,64,0,999.9,0,655
4,2017,8,10,2017-08-10,75.3,60.2,1023.1,9.8,2.1,6,999.9,84.9,64,0,999.9,0,650
5,2017,8,11,2017-08-11,74.3,58.5,1020.4,10,2.4,8,14,82.9,68,0,999.9,0,655
6,2017,8,12,2017-08-12,71,65.2,1014.9,9.1,2.1,6,999.9,82,64,0.11,999.9,0,526
7,2017,8,13,2017-08-13,76.1,64.9,1013.2,9.8,3.7,7,999.9,82.9,64,0,999.9,0,563
1,2017,8,14,2017-08-14,75.4,61.8,1016.1,10,1.9,5.1,999.9,82.9,70,0,999.9,0,602
2,2017,8,15,2017-08-15,72.1,68.4,1013.6,5.5,1.2,5.1,999.9,75,68,0.28,999.9,0,577
3,2017,8,16,2017-08-16,76,66.3,1013.9,6.9,1.5,7,999.9,87.1,68,0.17,999.9,0,600
4,2017,8,17,2017-08-17,75.7,59.6,1016.6,10,2.7,8,999.9,87.1,69.1,0,999.9,0,639
5,2017,8,18,2017-08-18,76.4,72.7,1011.7,6.4,2,7,999.9,82.9,69.1,0.03,999.9,1,612
6,2017,8,19,2017-08-19,77.9,68.2,1009.9,9.5,2.5,7,15,86,73,0.85,999.9,0,638
7,2017,8,20,2017-08-20,76.6,60.7,1015.7,10,4.2,7,999.9,86,69.1,0,999.9,0,538
1,2017,8,21,2017-08-21,77.9,62.7,1021.1,9.9,2.2,6,999.9,87.1,69.1,0,999.9,0,627
2,2017,8,22,2017-08-22,80.6,71.3,1014.9,8.5,4.5,9.9,20,89.1,71.1,0,999.9,0,684
3,2017,8,23,2017-08-23,76.4,62.6,1009.3,8.5,4.9,9.9,22,89.1,71.1,0.3,999.9,0,629
4,2017,8,24,2017-08-24,72.9,52,1012.8,10,2.4,7,999.9,81,64.9,0,999.9,0,631
5,2017,8,25,2017-08-25,70.5,53.5,1017.9,10,2.1,7,999.9,80.1,63,0,999.9,0,633
6,2017,8,26,2017-08-26,70,48.9,1023.6,10,3.1,7,999.9,78.1,62.1,0,999.9,0,570
7,2017,8,27,2017-08-27,69.2,48.7,1024.4,10,3.9,8,15,78.1,62.1,0,999.9,0,498
1,2017,8,28,2017-08-28,69,53.4,1025,9.7,4.7,9.9,15,78.1,63,0,999.9,0,584
2,2017,8,29,2017-08-29,65.7,57.5,1022.5,9.3,7.2,13,21,75.9,63,0,999.9,0,614
3,2017,8,30,2017-08-30,67.1,55.4,1014.7,9.5,5.1,9.9,17.1,78.1,60.1,0.3,999.9,0,671
4,2017,8,31,2017-08-31,72.1,57.6,1013.1,10,3.5,6,999.9,81,60.1,0.01,999.9,0,618
5,2017,9,1,2017-09-01,64.3,41.7,1018.3,10,3.9,8,999.9,81,55,0,999.9,0,681
6,2017,9,2,2017-09-02,61.9,45.4,1022.5,9.8,4.4,7,999.9,71.1,54,0,999.9,0,562
7,2017,9,3,2017-09-03,62.1,59.3,1013.9,6.5,4.8,8.9,999.9,69.1,54,1.12,999.9,1,518
1,2017,9,4,2017-09-04,69.3,57,1013.4,10,4.5,8,15.9,80.1,59,0.15,999.9,0,532
2,2017,9,5,2017-09-05,75.6,64.4,1009,9.2,3.5,7,999.9,84.9,61,0,999.9,0,707
3,2017,9,6,2017-09-06,67.8,62.1,1010.8,8.1,2.4,7,999.9,84.9,62.1,0.01,999.9,0,608
4,2017,9,7,2017-09-07,64.4,57.2,1011.8,7.3,3.9,7,15.9,72,59,0.42,999.9,0,790
5,2017,9,8,2017-09-08,64.9,49.6,1018.1,10,2.6,6,19,71.1,57.9,0.01,999.9,0,740
6,2017,9,9,2017-09-09,62,48.3,1023.6,10,4.2,8.9,15,71.1,55,0,999.9,0,608
7,2017,9,10,2017-09-10,63.7,49.1,1027,10,5,9.9,18.1,72,55,0,999.9,0,533
1,2017,9,11,2017-09-11,65.4,48.3,1025.6,10,1.9,6,999.9,75.9,55,0,999.9,0,735
2,2017,9,12,2017-09-12,69,53.5,1017.4,10,0.8,4.1,999.9,78.1,55,0,999.9,0,680
3,2017,9,13,2017-09-13,71.4,59.5,1012.6,9.5,2,7,999.9,82.9,59,0,999.9,0,738
4,2017,9,14,2017-09-14,74,67.3,1011.4,9.1,2.1,7,999.9,82.9,64,0.06,999.9,0,728
5,2017,9,15,2017-09-15,74.2,63.3,1015.9,10,2,5.1,999.9,81,66.9,0.02,999.9,0,827
6,2017,9,16,2017-09-16,74.6,67.6,1019.7,6.4,2.3,7,999.9,82,66.9,0,999.9,0,623
7,2017,9,17,2017-09-17,73.2,66.6,1020.3,5.5,2.4,6,999.9,82,69.1,0,999.9,0,586
1,2017,9,18,2017-09-18,70.7,65.3,1019.6,8.8,4.7,9.9,999.9,81,68,0,999.9,0,672
2,2017,9,19,2017-09-19,72.3,65.4,1015.8,9.5,8,14,25.1,78.1,68,0,999.9,0,661
3,2017,9,20,2017-09-20,74.2,64,1011.4,10,6.8,12,19,79,69.1,0.22,999.9,0,583
4,2017,9,21,2017-09-21,75.4,63.1,1015,10,4.4,7,999.9,80.1,71.1,0,999.9,0,535
5,2017,9,22,2017-09-22,74.3,54,1015.6,10,5.9,8.9,20,82,66,0,999.9,0,614
6,2017,9,23,2017-09-23,76.7,52.8,1016.1,10,5.2,8.9,15.9,87.1,66,0,999.9,0,631
7,2017,9,24,2017-09-24,78.5,60.2,1017.4,10,1.3,5.1,999.9,91,68,0,999.9,0,587
1,2017,9,25,2017-09-25,78.6,64.4,1017.1,9.9,2.3,7,999.9,91,69.1,0,999.9,0,726
2,2017,9,26,2017-09-26,73.8,65.3,1016.5,9.7,2.2,5.1,999.9,88,68,0,999.9,0,656
3,2017,9,27,2017-09-27,76,68.1,1012.2,10,3.4,6,999.9,87.1,68,0,999.9,0,696
4,2017,9,28,2017-09-28,73.9,59.2,1008.1,9.6,4.6,12,19,87.1,66.9,0,999.9,0,740
5,2017,9,29,2017-09-29,61.5,43.6,1016.2,10,2.7,6,999.9,79,55,0,999.9,0,757
6,2017,9,30,2017-09-30,60.2,47.8,1019.1,10,4.1,11.1,20,68,55,0,999.9,0,550
7,2017,10,1,2017-10-01,58.3,44.3,1027.5,10,3.8,9.9,17.1,68,50,0,999.9,0,571
1,2017,10,2,2017-10-02,61.4,41.7,1028.3,10,2.3,5.1,999.9,73,50,0,999.9,0,739
2,2017,10,3,2017-10-03,62.5,49.2,1034.9,10,2.5,5.1,999.9,73,52,0,999.9,0,687
3,2017,10,4,2017-10-04,64,52,1029.8,10,3.7,8.9,18.1,75,55.9,0,999.9,0,711
4,2017,10,5,2017-10-05,71.7,58.2,1020,9.9,4.9,8,18.1,82.9,55.9,0,999.9,0,657
5,2017,10,6,2017-10-06,73.3,61.9,1018.2,9.8,2.8,7,999.9,82.9,64.9,0,999.9,0,649
6,2017,10,7,2017-10-07,72.5,64.8,1018.7,8.2,2.6,7,999.9,82,66,0,999.9,0,570
7,2017,10,8,2017-10-08,73.9,69.7,1014.7,8.9,4.5,7,999.9,81,66,0,999.9,0,521
1,2017,10,9,2017-10-09,73.9,71.5,1014.3,6.5,3.5,7,15.9,77,71.1,0.27,999.9,0,546
2,2017,10,10,2017-10-10,73.8,63.7,1016.5,9.7,3.3,8,999.9,81,66,0.21,999.9,0,768
3,2017,10,11,2017-10-11,69.7,58.7,1019.6,9.8,4.2,7,999.9,81,64.9,0,999.9,0,628
4,2017,10,12,2017-10-12,60.7,52.3,1025.3,9.5,7.2,13,22,77,55.9,0.12,999.9,0,603
5,2017,10,13,2017-10-13,58.3,48.5,1029.4,10,5.7,8,15.9,66.9,52,0.01,999.9,0,658
6,2017,10,14,2017-10-14,65.5,60.6,1024,7.7,3.1,5.1,999.9,72,52,0.08,999.9,0,567
7,2017,10,15,2017-10-15,68.7,62.4,1015.3,9.3,3.1,9.9,20,73.9,61,0,999.9,0,496
1,2017,10,16,2017-10-16,61,48.7,1014.3,9.4,5.3,11.1,17.1,73.9,53.1,0.01,999.9,0,641
2,2017,10,17,2017-10-17,49.8,32.2,1025,10,3.6,8,14,69.1,42.1,0,999.9,0,736
3,2017,10,18,2017-10-18,58.5,40.8,1025.6,9.4,3.2,7,999.9,72,42.1,0,999.9,0,737
4,2017,10,19,2017-10-19,63.2,44.6,1022.9,9.9,4.1,8,999.9,72,50,0,999.9,0,766
5,2017,10,20,2017-10-20,64.8,39.1,1019.7,9.8,4,8,15,73,55.9,0,999.9,0,823
6,2017,10,21,2017-10-21,65.5,37.6,1025.3,10,1.7,4.1,999.9,78.1,55.9,0,999.9,0,583
7,2017,10,22,2017-10-22,66,46.9,1028.4,9.6,1.6,5.1,999.9,78.1,55.9,0,999.9,0,528
1,2017,10,23,2017-10-23,66.7,59.7,1024.5,9.6,2.9,7,17.1,75.9,57,0,999.9,0,669
2,2017,10,24,2017-10-24,69.7,65.5,1011.2,6.9,6.5,12,26,73.9,61,0.05,999.9,0,685
3,2017,10,25,2017-10-25,63.2,53.4,1006.1,9.1,1.6,6,999.9,68,57.9,0.15,999.9,0,648
4,2017,10,26,2017-10-26,56.2,40,1005.3,10,4.9,8,14,66.9,53.1,0,999.9,0,658
5,2017,10,27,2017-10-27,53.8,36.4,1016.7,10,3.6,6,15.9,62.1,46.9,0,999.9,0,759
6,2017,10,28,2017-10-28,60.7,47.4,1016.6,10,3.8,8,14,69.1,46.9,0,999.9,0,615
7,2017,10,29,2017-10-29,63.1,61.2,1007.8,5.9,5,8.9,22.9,69.1,55,0.09,999.9,1,613
